date,pub,supplier,amount,category
1/25/2026,The Crown - Stirling,BT PLC,894.13,Supplies
2/20/2026,Fox & Hound - Hamilton,British Gas,115.49,Alcohol
4/13/2026,The Swan - Ayr,Heineken UK,£777.68,
29/04/2026,White Hart - Inverness,BOOKER,560.68,Soft Drinks
27/03/2026,The Ship Inn - Oban,Heineken UK,1099.71,Alcohol
1/18/2026,Royal Oak - Paisley,Amazon Business,1020.29,Alcohol
1/19/2026,The Ship Inn - Oban,Coca Cola,67.71,Alcohol
24/03/2026,The Plough - Falkirk,Coca Cola,938.65,   
3/25/2026,The Ship Inn - Oban,Bidfood,822.37,Food
2026-02-01,Black Bull - Dundee,Bidfood,1015.41,Soft Drinks
1/24/2026,Fox & Hound - Hamilton,Brakes Catering,76.50,
3/29/2026,Fox & Hound - Hamilton,BOOKER,438.34,Soft Drinks
11/03/2026,Queens Head - Aberdeen,JJ Food Service,597.08,   
02/04/2026,The Crown - Stirling,British Gas,192.34,Supplies
19/03/2026,Fox & Hound - Hamilton,DIAGEO,1221.97,Alcohol
06/04/2026,Red Lion - Glasgow,Booker Wholesale,389.70,   
16/03/2026,The Anchor - Perth,Brakes Catering,327.58,
2026-04-15,The Swan - Ayr,Amazon Business,194.10,
01/04/2026,The Swan - Ayr,JJ Food Service,949.94,Utilities
09/03/2026,Queens Head - Aberdeen,DIAGEO,184.11,
2026-03-19,The Crown - Stirling,British Gas,£961.65,   
2026-01-13,Red Lion - Glasgow,British Gas,794.32,Supplies
30/01/2026,Red Lion - Glasgow,Booker Wholesale,523.93,Supplies
2/26/2026,Royal Oak - Paisley,DIAGEO,181.45,Soft Drinks
2026-02-13,White Hart - Inverness,BT PLC,946.08,Soft Drinks
2026-04-25,Black Bull - Dundee,Diageo Ltd,1222.18,Soft Drinks
2026-03-20,The Swan - Ayr,DIAGEO,£896.32,
4/6/2026,Queens Head - Aberdeen,British Gas,£1020.16,Alcohol
2026-02-12,Queens Head - Aberdeen,BT PLC,360.57,   
02/02/2026,The Ship Inn - Oban,Diageo Ltd,824.39,
28/01/2026,Fox & Hound - Hamilton,British Gas,936.88,Supplies
4/29/2026,Royal Oak - Paisley,DIAGEO,645.16,Supplies
2/6/2026,Royal Oak - Paisley,Diageo Ltd,840.47,Food
4/8/2026,Red Lion - Glasgow,Local Butcher,595.71,Utilities
2026-01-04,The Ship Inn - Oban,Bidfood,1143.00,Supplies
1/3/2026,The Ship Inn - Oban,BOOKER,183.13,Soft Drinks
4/1/2026,Red Lion - Glasgow,BT PLC,£648.71,Food
3/16/2026,Queens Head - Aberdeen,Booker Wholesale,£1105.05,
4/12/2026,Black Bull - Dundee,Diageo Ltd,626.00,   
1/3/2026,Red Lion - Glasgow,Heineken UK,961.45,Alcohol
29/01/2026,The Crown - Stirling,Local Butcher,828.44,   
1/6/2026,Queens Head - Aberdeen,Scottish Water,924.91,Food
1/11/2026,Queens Head - Aberdeen,Local Butcher,1146.04,Supplies
2026-03-05,The Anchor - Perth,DIAGEO,803.77,
1/20/2026,Fox & Hound - Hamilton,EON Energy,1153.81,Soft Drinks
2026-04-22,The Swan - Ayr,British Gas,583.86,Alcohol
03/02/2026,The Anchor - Perth,Heineken UK,552.01,   
2026-02-26,The Plough - Falkirk,Booker Wholesale,104.30,   
21/04/2026,The Ship Inn - Oban,EON Energy,1022.05,Soft Drinks
09/02/2026,The Swan - Ayr,Amazon Business,1079.56,   
2026-03-15,The Plough - Falkirk,BOOKER,599.34,Utilities
2026-01-14,The Anchor - Perth,DIAGEO,60.83,   
2026-01-07,The Crown - Stirling,Booker Wholesale,952.73,   
2/9/2026,Royal Oak - Paisley,BOOKER,110.97,
2026-01-04,Red Lion - Glasgow,British Gas,465.22,Utilities
1/21/2026,The Plough - Falkirk,Booker Wholesale,180.12,Alcohol
13/04/2026,Red Lion - Glasgow,JJ Food Service,120.52,   
1/1/2026,Kings Arms - Edinburgh,EON Energy,£1147.11,Utilities
1/31/2026,The Plough - Falkirk,Scottish Water,241.43,   
1/9/2026,Queens Head - Aberdeen,Booker Wholesale,1158.65,
16/04/2026,White Hart - Inverness,Brakes Catering,546.78,
1/18/2026,Kings Arms - Edinburgh,Bidfood,622.22,   
04/04/2026,Black Bull - Dundee,Local Butcher,1149.34,Alcohol
03/02/2026,The Crown - Stirling,Booker Wholesale,560.55,   
2/15/2026,The Anchor - Perth,Diageo Ltd,£398.54,Utilities
2026-04-18,The Plough - Falkirk,British Gas,75.37,Soft Drinks
09/02/2026,Black Bull - Dundee,Heineken UK,£891.57,   
1/18/2026,The Plough - Falkirk,DIAGEO,618.61,Alcohol
4/10/2026,The Swan - Ayr,Booker Wholesale,773.20,Alcohol
4/8/2026,The Swan - Ayr,Scottish Water,918.31,
2026-01-26,Red Lion - Glasgow,Local Butcher,872.91,Alcohol
2026-03-14,The Crown - Stirling,Heineken UK,840.77,Utilities
2/15/2026,Fox & Hound - Hamilton,BOOKER,1201.89,Supplies
21/03/2026,Kings Arms - Edinburgh,Brakes Catering,£269.43,Supplies
22/01/2026,The Swan - Ayr,JJ Food Service,945.10,Food
2/7/2026,The Crown - Stirling,DIAGEO,153.78,
07/01/2026,Black Bull - Dundee,JJ Food Service,1158.15,Soft Drinks
4/9/2026,The Ship Inn - Oban,Bidfood,£93.39,
3/12/2026,The Ship Inn - Oban,Bidfood,£361.94,Food
02/04/2026,White Hart - Inverness,DIAGEO,464.98,Food
02/04/2026,White Hart - Inverness,Heineken UK,198.11,Alcohol
2/23/2026,Red Lion - Glasgow,DIAGEO,1105.23,Alcohol
2026-03-28,White Hart - Inverness,JJ Food Service,480.69,Utilities
04/01/2026,The Crown - Stirling,BOOKER,672.53,Supplies
2026-04-14,White Hart - Inverness,Local Butcher,534.86,   
20/03/2026,The Ship Inn - Oban,British Gas,1240.37,Utilities
31/01/2026,Queens Head - Aberdeen,Heineken UK,759.80,Food
08/03/2026,Kings Arms - Edinburgh,British Gas,642.32,Alcohol
08/02/2026,The Anchor - Perth,Brakes Catering,491.00,Food
28/01/2026,The Anchor - Perth,Local Butcher,849.42,   
1/19/2026,White Hart - Inverness,EON Energy,655.49,Food
05/01/2026,The Swan - Ayr,Amazon Business,197.62,Supplies
16/04/2026,Kings Arms - Edinburgh,Heineken UK,£623.42,Supplies
15/01/2026,The Crown - Stirling,BT PLC,1225.50,Food
2026-02-09,The Swan - Ayr,Diageo Ltd,£1099.99,Alcohol
2026-03-23,White Hart - Inverness,Coca Cola,1121.54,Alcohol
12/03/2026,Fox & Hound - Hamilton,Scottish Water,£1157.50,Soft Drinks
2026-01-25,The Plough - Falkirk,Heineken UK,1244.85,Supplies
2026-04-15,The Anchor - Perth,BOOKER,833.20,
30/03/2026,Queens Head - Aberdeen,BOOKER,295.19,Utilities
2026-04-14,The Ship Inn - Oban,BOOKER,£222.49,Supplies
4/30/2026,The Anchor - Perth,Bidfood,635.73,Alcohol
19/02/2026,Fox & Hound - Hamilton,BOOKER,342.55,Alcohol
2026-02-26,The Crown - Stirling,Diageo Ltd,472.15,Soft Drinks
2026-04-15,Fox & Hound - Hamilton,BOOKER,298.04,
26/03/2026,The Anchor - Perth,Amazon Business,£424.94,   
1/15/2026,The Swan - Ayr,DIAGEO,268.22,Soft Drinks
2026-04-03,The Anchor - Perth,JJ Food Service,1141.08,
4/8/2026,Fox & Hound - Hamilton,BT PLC,694.23,Soft Drinks
03/01/2026,Black Bull - Dundee,Brakes Catering,£832.96,
2026-04-11,Black Bull - Dundee,British Gas,1174.05,Utilities
2/6/2026,Fox & Hound - Hamilton,Local Butcher,£809.19,Supplies
10/02/2026,The Ship Inn - Oban,BT PLC,1060.78,Food
04/04/2026,Kings Arms - Edinburgh,Coca Cola,830.19,Food
11/04/2026,The Anchor - Perth,DIAGEO,70.95,Food
1/18/2026,Kings Arms - Edinburgh,Brakes Catering,55.36,
15/04/2026,Kings Arms - Edinburgh,DIAGEO,476.17,   
2026-02-05,The Anchor - Perth,BT PLC,£1243.07,Soft Drinks
2026-01-30,Queens Head - Aberdeen,Booker Wholesale,1190.83,Soft Drinks
27/04/2026,Black Bull - Dundee,Heineken UK,£225.93,Soft Drinks
4/13/2026,White Hart - Inverness,Diageo Ltd,£620.58,
2/26/2026,Black Bull - Dundee,Booker Wholesale,196.85,   
2026-01-10,Queens Head - Aberdeen,JJ Food Service,£712.90,Utilities
1/24/2026,Royal Oak - Paisley,DIAGEO,1170.44,Alcohol
2026-03-08,The Crown - Stirling,British Gas,1217.53,Alcohol
30/04/2026,Fox & Hound - Hamilton,DIAGEO,357.53,   
2026-01-16,Royal Oak - Paisley,Local Butcher,£327.58,Food
2/17/2026,Kings Arms - Edinburgh,DIAGEO,382.66,Supplies
20/04/2026,Queens Head - Aberdeen,Booker Wholesale,65.87,
2026-01-12,Red Lion - Glasgow,Amazon Business,376.97,Supplies
23/03/2026,The Anchor - Perth,Diageo Ltd,274.15,
1/31/2026,The Swan - Ayr,JJ Food Service,366.49,
17/01/2026,The Swan - Ayr,Diageo Ltd,868.16,Utilities
3/26/2026,Queens Head - Aberdeen,Bidfood,793.87,Food
2/12/2026,Queens Head - Aberdeen,DIAGEO,234.64,Soft Drinks
19/04/2026,Fox & Hound - Hamilton,BOOKER,379.08,   
2/17/2026,Black Bull - Dundee,Diageo Ltd,£893.05,Supplies
2026-02-28,Fox & Hound - Hamilton,BT PLC,£542.72,Soft Drinks
17/01/2026,Red Lion - Glasgow,BT PLC,1061.53,
3/31/2026,White Hart - Inverness,Amazon Business,375.30,
1/5/2026,The Plough - Falkirk,EON Energy,£887.02,   
1/2/2026,The Ship Inn - Oban,DIAGEO,786.55,Alcohol
2026-03-02,Kings Arms - Edinburgh,EON Energy,1196.73,
1/7/2026,The Crown - Stirling,Heineken UK,437.68,   
2026-04-08,White Hart - Inverness,DIAGEO,309.73,Food
26/02/2026,Black Bull - Dundee,Bidfood,1189.92,   
3/7/2026,Red Lion - Glasgow,BOOKER,£138.61,Soft Drinks
2026-01-03,White Hart - Inverness,Coca Cola,138.49,Food
09/02/2026,The Plough - Falkirk,British Gas,470.10,Alcohol
07/03/2026,Queens Head - Aberdeen,BOOKER,£1211.41,Supplies
2026-03-21,Red Lion - Glasgow,BOOKER,93.98,Food
19/01/2026,The Anchor - Perth,Amazon Business,118.14,
2026-02-25,Red Lion - Glasgow,BOOKER,957.23,Supplies
1/22/2026,The Anchor - Perth,BOOKER,1217.95,Utilities
2026-04-27,Black Bull - Dundee,Brakes Catering,£311.63,   
1/26/2026,The Ship Inn - Oban,BT PLC,967.58,   
3/12/2026,Kings Arms - Edinburgh,Brakes Catering,447.25,
2026-02-16,The Plough - Falkirk,DIAGEO,709.26,Food
06/03/2026,Royal Oak - Paisley,Coca Cola,66.33,Utilities
2/24/2026,The Ship Inn - Oban,DIAGEO,£893.89,Supplies
2/28/2026,Kings Arms - Edinburgh,Coca Cola,1191.60,
13/04/2026,White Hart - Inverness,Coca Cola,396.76,Utilities
20/02/2026,The Anchor - Perth,JJ Food Service,£394.20,Utilities
1/4/2026,The Plough - Falkirk,Brakes Catering,1242.77,Soft Drinks
27/02/2026,The Swan - Ayr,British Gas,306.08,Utilities
16/02/2026,Queens Head - Aberdeen,BOOKER,583.33,Supplies
2026-04-03,The Plough - Falkirk,BOOKER,456.17,   
22/04/2026,Royal Oak - Paisley,EON Energy,1201.10,Food
19/02/2026,The Crown - Stirling,EON Energy,£632.89,Supplies
2/19/2026,The Anchor - Perth,EON Energy,881.64,Supplies
19/04/2026,The Ship Inn - Oban,Amazon Business,1039.63,   
02/01/2026,Queens Head - Aberdeen,DIAGEO,£791.26,   
18/03/2026,Fox & Hound - Hamilton,Local Butcher,312.29,
1/11/2026,The Ship Inn - Oban,Amazon Business,£230.97,Food
3/13/2026,The Crown - Stirling,Bidfood,296.07,
14/04/2026,Red Lion - Glasgow,BT PLC,£525.88,
3/31/2026,The Crown - Stirling,Diageo Ltd,283.16,Soft Drinks
2026-03-08,White Hart - Inverness,EON Energy,440.70,Supplies
16/02/2026,Red Lion - Glasgow,DIAGEO,1066.53,
3/16/2026,The Crown - Stirling,BT PLC,£355.27,
07/02/2026,Kings Arms - Edinburgh,DIAGEO,£891.01,Supplies
2026-02-19,Queens Head - Aberdeen,EON Energy,1183.05,Alcohol
3/8/2026,Kings Arms - Edinburgh,DIAGEO,671.03,Utilities
16/01/2026,Queens Head - Aberdeen,Amazon Business,1175.12,
25/03/2026,The Anchor - Perth,Coca Cola,£1131.28,Supplies
25/04/2026,White Hart - Inverness,Bidfood,751.31,Utilities
2026-02-10,The Anchor - Perth,DIAGEO,1138.16,Alcohol
05/03/2026,The Crown - Stirling,Heineken UK,777.92,   
3/29/2026,Black Bull - Dundee,Booker Wholesale,1124.73,Utilities
14/04/2026,The Swan - Ayr,Heineken UK,238.89,Supplies
01/04/2026,The Swan - Ayr,JJ Food Service,927.03,
3/19/2026,The Plough - Falkirk,British Gas,259.55,Utilities
3/11/2026,Black Bull - Dundee,JJ Food Service,734.31,Utilities
2026-04-09,The Plough - Falkirk,Coca Cola,785.49,Soft Drinks
3/19/2026,The Swan - Ayr,Scottish Water,355.60,   
2026-01-09,The Swan - Ayr,EON Energy,622.18,
28/03/2026,White Hart - Inverness,Brakes Catering,815.89,
08/03/2026,White Hart - Inverness,EON Energy,125.55,
3/1/2026,Fox & Hound - Hamilton,Heineken UK,253.34,Food
03/02/2026,Royal Oak - Paisley,BOOKER,392.99,Supplies
03/01/2026,The Plough - Falkirk,Heineken UK,349.18,Supplies
1/1/2026,White Hart - Inverness,Amazon Business,424.62,Supplies
3/29/2026,Kings Arms - Edinburgh,BOOKER,778.16,Utilities
2026-04-12,The Plough - Falkirk,Booker Wholesale,1046.46,Utilities
1/15/2026,The Ship Inn - Oban,BOOKER,1227.46,Food
09/01/2026,The Anchor - Perth,BOOKER,459.41,   
2026-01-16,Royal Oak - Paisley,Brakes Catering,£888.23,
2026-03-28,Fox & Hound - Hamilton,Heineken UK,1163.80,Food
3/19/2026,Fox & Hound - Hamilton,BOOKER,410.05,Supplies
26/03/2026,The Anchor - Perth,EON Energy,1222.52,   
2026-03-29,The Ship Inn - Oban,Brakes Catering,£557.86,Utilities
2/17/2026,Fox & Hound - Hamilton,Heineken UK,977.10,Alcohol
4/6/2026,Fox & Hound - Hamilton,Heineken UK,605.40,Food
14/03/2026,Fox & Hound - Hamilton,Brakes Catering,747.55,Alcohol
04/04/2026,Fox & Hound - Hamilton,Bidfood,£393.99,   
2026-04-29,The Plough - Falkirk,DIAGEO,1164.53,   
26/04/2026,The Crown - Stirling,BOOKER,562.12,Alcohol
07/01/2026,The Plough - Falkirk,British Gas,763.09,Soft Drinks
2026-01-30,Red Lion - Glasgow,BT PLC,1025.57,Soft Drinks
2026-03-14,White Hart - Inverness,British Gas,£1045.20,
1/20/2026,Royal Oak - Paisley,Diageo Ltd,£533.12,Supplies
3/28/2026,White Hart - Inverness,Coca Cola,978.63,Utilities
08/01/2026,Red Lion - Glasgow,Diageo Ltd,94.59,Utilities
08/04/2026,The Crown - Stirling,Amazon Business,585.26,
2026-04-25,White Hart - Inverness,EON Energy,348.63,Alcohol
09/02/2026,White Hart - Inverness,Bidfood,585.56,Supplies
2/1/2026,The Ship Inn - Oban,JJ Food Service,1199.69,Utilities
13/02/2026,The Plough - Falkirk,Bidfood,1210.76,Utilities
4/25/2026,The Swan - Ayr,British Gas,260.73,Supplies
2026-03-19,Black Bull - Dundee,Amazon Business,1101.46,Soft Drinks
2026-01-07,The Anchor - Perth,Scottish Water,849.66,
25/02/2026,Red Lion - Glasgow,Coca Cola,243.02,
05/02/2026,The Swan - Ayr,JJ Food Service,696.64,Utilities
1/10/2026,White Hart - Inverness,Bidfood,£762.82,
2/9/2026,Royal Oak - Paisley,Scottish Water,974.44,
2/16/2026,The Ship Inn - Oban,Brakes Catering,941.65,   
2026-01-02,Black Bull - Dundee,BT PLC,£1044.37,Supplies
3/28/2026,Queens Head - Aberdeen,Heineken UK,592.32,   
30/03/2026,Red Lion - Glasgow,Diageo Ltd,665.08,Food
2026-01-21,Fox & Hound - Hamilton,Booker Wholesale,1118.62,Soft Drinks
08/03/2026,The Plough - Falkirk,EON Energy,£481.38,Soft Drinks
2026-03-25,Fox & Hound - Hamilton,EON Energy,£748.48,Soft Drinks
07/02/2026,The Plough - Falkirk,Local Butcher,551.51,Alcohol
2026-01-12,Red Lion - Glasgow,Local Butcher,946.48,
2026-03-01,Royal Oak - Paisley,BT PLC,572.22,Supplies
2026-02-27,Royal Oak - Paisley,Bidfood,£672.66,Soft Drinks
2/13/2026,White Hart - Inverness,Coca Cola,661.05,Alcohol
3/26/2026,Queens Head - Aberdeen,Amazon Business,487.60,Supplies
4/8/2026,Black Bull - Dundee,Booker Wholesale,100.34,Utilities
13/04/2026,Red Lion - Glasgow,Brakes Catering,731.72,Soft Drinks
3/24/2026,The Plough - Falkirk,Booker Wholesale,£179.79,Soft Drinks
1/4/2026,The Plough - Falkirk,Coca Cola,952.38,   
2026-02-10,Fox & Hound - Hamilton,Coca Cola,771.77,   
08/03/2026,Fox & Hound - Hamilton,Amazon Business,£944.38,Soft Drinks
2026-01-18,Royal Oak - Paisley,Coca Cola,1158.09,Food
2/12/2026,The Ship Inn - Oban,BOOKER,750.27,   
1/8/2026,The Ship Inn - Oban,Diageo Ltd,957.27,Utilities
22/02/2026,The Ship Inn - Oban,British Gas,691.43,   
2026-04-24,Red Lion - Glasgow,Heineken UK,136.22,Food
03/04/2026,The Swan - Ayr,EON Energy,£82.13,Food
4/30/2026,White Hart - Inverness,Diageo Ltd,225.69,   
4/5/2026,Queens Head - Aberdeen,Heineken UK,£330.63,Alcohol
2026-01-05,The Anchor - Perth,Diageo Ltd,957.21,Utilities
2026-03-20,Black Bull - Dundee,Local Butcher,1186.07,Food
4/21/2026,The Plough - Falkirk,Amazon Business,£66.15,Food
3/11/2026,Royal Oak - Paisley,Heineken UK,358.84,   
1/22/2026,The Ship Inn - Oban,Local Butcher,£1144.76,   
4/6/2026,Royal Oak - Paisley,Heineken UK,803.99,Supplies
19/03/2026,White Hart - Inverness,British Gas,937.15,Alcohol
26/03/2026,Queens Head - Aberdeen,Diageo Ltd,1087.25,Alcohol
02/03/2026,Royal Oak - Paisley,Bidfood,341.91,Food
2026-03-23,The Swan - Ayr,Brakes Catering,1241.27,Utilities
3/24/2026,The Anchor - Perth,DIAGEO,£1212.77,   
01/04/2026,The Ship Inn - Oban,Scottish Water,665.53,   
2026-04-14,Queens Head - Aberdeen,Local Butcher,£441.12,
3/9/2026,Black Bull - Dundee,BOOKER,158.28,Alcohol
1/22/2026,White Hart - Inverness,Coca Cola,£988.34,Supplies
2026-03-16,The Swan - Ayr,Booker Wholesale,918.45,Alcohol
1/24/2026,Red Lion - Glasgow,DIAGEO,1094.48,   
16/04/2026,Royal Oak - Paisley,Heineken UK,228.41,Alcohol
2026-04-25,The Anchor - Perth,DIAGEO,63.68,Supplies
2026-04-02,The Anchor - Perth,Diageo Ltd,341.75,Food
2026-01-09,The Crown - Stirling,Brakes Catering,£568.75,
2026-03-19,The Ship Inn - Oban,BOOKER,466.06,   
2/16/2026,Black Bull - Dundee,British Gas,976.03,Soft Drinks
2026-01-15,Royal Oak - Paisley,JJ Food Service,246.63,   
1/9/2026,Red Lion - Glasgow,JJ Food Service,£1232.48,
2026-04-04,The Anchor - Perth,Amazon Business,293.27,
3/28/2026,The Swan - Ayr,Booker Wholesale,187.60,Utilities
24/04/2026,The Swan - Ayr,Scottish Water,210.23,Food
4/21/2026,Black Bull - Dundee,Amazon Business,1107.32,Food
2026-01-29,Kings Arms - Edinburgh,Scottish Water,55.42,Utilities
3/23/2026,Black Bull - Dundee,Booker Wholesale,192.35,Food
4/1/2026,Royal Oak - Paisley,Heineken UK,1006.27,
2/22/2026,Red Lion - Glasgow,Booker Wholesale,1021.93,Food
30/04/2026,Royal Oak - Paisley,Diageo Ltd,£523.23,   
2/25/2026,White Hart - Inverness,Heineken UK,1064.72,Utilities
25/02/2026,The Plough - Falkirk,BT PLC,766.48,Soft Drinks
1/26/2026,The Crown - Stirling,Amazon Business,590.22,
20/01/2026,White Hart - Inverness,Scottish Water,201.97,Soft Drinks
2026-03-06,The Swan - Ayr,British Gas,1129.26,Soft Drinks
2026-01-16,Queens Head - Aberdeen,BT PLC,626.62,   
1/29/2026,Kings Arms - Edinburgh,Bidfood,£90.54,
2026-04-28,The Swan - Ayr,Coca Cola,£276.65,Soft Drinks
1/26/2026,The Plough - Falkirk,Heineken UK,106.30,Soft Drinks
4/16/2026,White Hart - Inverness,Local Butcher,764.02,
2026-01-08,Red Lion - Glasgow,Diageo Ltd,1101.03,   
2/6/2026,Fox & Hound - Hamilton,British Gas,188.97,Alcohol
2026-03-09,The Swan - Ayr,BT PLC,229.66,Supplies
3/31/2026,The Crown - Stirling,Heineken UK,186.56,   
1/9/2026,Red Lion - Glasgow,Brakes Catering,202.47,
3/8/2026,Queens Head - Aberdeen,British Gas,880.02,Soft Drinks
4/21/2026,Black Bull - Dundee,JJ Food Service,905.19,
1/5/2026,The Ship Inn - Oban,Coca Cola,707.99,Alcohol
03/03/2026,The Swan - Ayr,JJ Food Service,£1124.32,Alcohol
4/2/2026,Fox & Hound - Hamilton,BT PLC,1138.05,Alcohol
4/8/2026,Royal Oak - Paisley,Coca Cola,644.25,Food
1/25/2026,Kings Arms - Edinburgh,Booker Wholesale,1084.14,Food
2026-03-03,White Hart - Inverness,Scottish Water,1143.98,Alcohol
2026-04-12,White Hart - Inverness,JJ Food Service,906.74,
1/10/2026,White Hart - Inverness,Scottish Water,576.87,
2026-03-19,The Anchor - Perth,Booker Wholesale,812.41,
26/03/2026,The Plough - Falkirk,Bidfood,£1068.08,   
2/9/2026,The Plough - Falkirk,EON Energy,139.57,   
13/03/2026,The Swan - Ayr,JJ Food Service,1124.40,   
2026-03-07,The Anchor - Perth,BT PLC,£94.19,   
07/04/2026,The Ship Inn - Oban,Brakes Catering,350.34,Supplies
2026-03-23,The Crown - Stirling,Booker Wholesale,385.05,Utilities
3/1/2026,Fox & Hound - Hamilton,Booker Wholesale,508.94,
3/8/2026,Black Bull - Dundee,JJ Food Service,£864.03,Alcohol
2026-02-28,Queens Head - Aberdeen,British Gas,434.86,   
2026-03-23,Kings Arms - Edinburgh,Bidfood,811.60,Alcohol
2/22/2026,Fox & Hound - Hamilton,Diageo Ltd,686.64,   
25/01/2026,The Ship Inn - Oban,Bidfood,653.34,Alcohol
2026-04-06,The Ship Inn - Oban,Heineken UK,1019.03,Food
3/17/2026,Royal Oak - Paisley,Amazon Business,669.56,Alcohol
2/26/2026,The Swan - Ayr,EON Energy,1182.11,   
2026-03-11,The Anchor - Perth,Booker Wholesale,1101.88,Alcohol
2026-02-02,Royal Oak - Paisley,British Gas,666.18,Soft Drinks
2026-04-08,Queens Head - Aberdeen,Booker Wholesale,989.65,   
04/01/2026,Black Bull - Dundee,Heineken UK,829.30,
04/02/2026,Royal Oak - Paisley,Heineken UK,271.73,Supplies
3/9/2026,Royal Oak - Paisley,DIAGEO,641.11,Supplies
04/04/2026,The Plough - Falkirk,Amazon Business,942.55,Soft Drinks
2026-03-22,Royal Oak - Paisley,Heineken UK,948.40,
3/24/2026,The Crown - Stirling,Coca Cola,£1183.32,Food
2026-03-13,Kings Arms - Edinburgh,JJ Food Service,290.25,Supplies
11/04/2026,The Ship Inn - Oban,Bidfood,260.15,
05/02/2026,Black Bull - Dundee,Diageo Ltd,£418.85,Food
23/03/2026,Royal Oak - Paisley,Amazon Business,835.37,Supplies
3/14/2026,White Hart - Inverness,Booker Wholesale,767.43,
2026-03-30,Red Lion - Glasgow,DIAGEO,624.84,Supplies
1/20/2026,Royal Oak - Paisley,BT PLC,533.47,   
2/5/2026,Fox & Hound - Hamilton,Brakes Catering,1156.68,Alcohol
4/1/2026,Kings Arms - Edinburgh,JJ Food Service,886.72,Soft Drinks
27/01/2026,Red Lion - Glasgow,EON Energy,290.56,   
2/24/2026,Royal Oak - Paisley,Amazon Business,1111.09,Soft Drinks
3/21/2026,Red Lion - Glasgow,Diageo Ltd,£570.06,   
2026-02-16,The Ship Inn - Oban,Bidfood,600.28,Food
2026-04-25,White Hart - Inverness,Booker Wholesale,613.11,Food
2026-04-19,Black Bull - Dundee,JJ Food Service,253.92,Soft Drinks
2026-03-10,Kings Arms - Edinburgh,Brakes Catering,1062.81,   
01/04/2026,White Hart - Inverness,BOOKER,215.75,Food
25/02/2026,The Anchor - Perth,Heineken UK,593.16,Utilities
2/28/2026,Queens Head - Aberdeen,JJ Food Service,535.24,Utilities
3/13/2026,Black Bull - Dundee,British Gas,302.09,Utilities
22/03/2026,The Anchor - Perth,Booker Wholesale,458.17,
2026-03-14,Queens Head - Aberdeen,JJ Food Service,659.75,Soft Drinks
2026-01-05,The Crown - Stirling,British Gas,£336.47,Utilities
21/02/2026,Black Bull - Dundee,Diageo Ltd,£617.00,Utilities
15/04/2026,Kings Arms - Edinburgh,BT PLC,£101.56,Alcohol
01/03/2026,Kings Arms - Edinburgh,JJ Food Service,985.40,Alcohol
16/01/2026,The Ship Inn - Oban,Coca Cola,747.64,Food
1/1/2026,White Hart - Inverness,Amazon Business,157.32,Soft Drinks
16/02/2026,The Swan - Ayr,Diageo Ltd,1083.75,Supplies
2026-03-25,The Anchor - Perth,JJ Food Service,766.19,Alcohol
4/14/2026,The Ship Inn - Oban,Amazon Business,387.10,Utilities
2/14/2026,The Swan - Ayr,Scottish Water,617.75,Utilities
1/31/2026,Black Bull - Dundee,Amazon Business,556.86,Food
